symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
RAP2A	0.13997991064742707	0.2302563239062183	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9726799999999998	No data	-0.49321566464423605	No data	0	No data	No data	-0.78142	0.5	-1
HSPH1	0.1396617725092904	0.22973301082619912	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6736600000000003	No data	-0.7566464423607281	No data	0	No data	No data	-0.08508250000000003	-1	-1
IL19	0.13859244550676317	No data	No data	0.2279740491043579	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0	No data	0.2766685052399338	-0.46205414238031206	0	-1	No data	0	0.75	0.5
IL10	0.13859244550676317	No data	No data	0.2279740491043579	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8288696222321457	No data	No data	0.5	0	1	0	0	0	0	No data	-0.42151130722559293	-0.9605290889003056	0	-1	No data	0	0.5	0
DNAH11	0.13859244550676317	No data	No data	0.2279740491043579	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2586905672794012	No data	No data	No data	0	0	0	0	0	0.2260849999999998	No data	-0.0972972972972973	-0.977460490538293	0	No data	No data	0	1	0.5
NLRP1	0.13802908414789966	0.22704736244680282	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3496504948216181	No data	No data	No data	0	0	0	1	0	0	No data	-0.2308880308880309	-0.8385407025946706	0	No data	No data	0	-1	-1
CATSPER2	0.13778950883583224	No data	No data	0.18237923928348632	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13530806550848293	No data	0.8854807993332431	No data	1	0	0	0	0	0	No data	0.1444015444015443	0	0	No data	No data	0	0.5	0
TMEM132C	0.1369653964864168	0.22529767701276696	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	-0.41092112520683954	No data	No data	No data	No data	-0.009477500000000028	0.5	0
FOXG1	0.13418787783566433	0.2207288697378855	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7750500000000002	No data	-0.8378378378378378	-0.8223042021377133	0	No data	No data	0	1	0.5
LYZL4	0.13340797459216688	0.21944598812280455	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0	No data	0.37870932156646453	No data	0	No data	No data	0	1	0.5
UGT2A1	0.13185065734555487	0.21688431950405673	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.032260000000000136	No data	0.7484831770546057	0	0	-1	No data	-0.2836825000000001	0.75	0.5
MRC1	0.12992799016082915	No data	No data	0.18237923928348632	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1969578474908101	No data	0.6268487739155911	No data	1	0	0	0	0	0.10027499999999989	No data	No data	-0.5840973535391736	0	No data	No data	0	0.5	0
PLCH2	0.12961664120229283	0.2132095325841658	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.15607499999999988	No data	0.07633756205184783	No data	0	No data	No data	0	0.5	0
LHX5	0.1284701697765725	0.21132367414398728	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9378100000000004	No data	-0.7724214009928296	-0.846284525210908	0	No data	No data	-0.3843274999999998	0.75	0.5
RAB32	0.12772669859761182	0.21010072050866968	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10309145031205924	No data	No data	No data	0	0	0	0	0	No data	No data	0.5499172642029786	-0.691763344900409	0	No data	No data	-0.05555500000000002	0.5	-1
AMELY	0.12740494608274863	No data	No data	0.18237923928348632	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01654922726831635	No data	0.5438444553979972	No data	0	1	0	0	0	No data	No data	No data	-0.7369981879534215	0	No data	No data	-0.7005199999999998	No data	No data
BCL11A	0.1271213098905191	0.2091049020545444	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9760500000000001	No data	-0.988196359624931	-0.49356071355272396	0	No data	-1	-0.07185749999999995	0.5	0
RYBP	0.12669355706083224	0.20840128113030867	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9311950000000003	No data	-0.9716492002206288	-0.6785410813733802	No data	No data	No data	0	-1	0
MTX2	0.1254983912469142	0.20643532411906088	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8479100000000003	No data	0.23651406508549355	-0.6285074818796199	0	No data	No data	0	-1	-1
PRND	0.12030639798672264	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07998754695782759	No data	0.9894744472509915	No data	1	0	0	0	0	0	No data	0.7153888582460011	0	0	No data	No data	No data	0.75	0.5
PRNP	0.11991377123134785	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02279740491043579	No data	0.9862452412548707	No data	0	0	0	1	0	0.48616499999999974	No data	0.12542746828461104	-0.7379627806911556	0	No data	No data	No data	0.5	-1
ZBTB16	0.11976732258626382	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	0.9850407567505538	No data	0	0	0	0	0	0.8365549999999999	No data	-0.9275234418091561	-0.8092355713451099	0	No data	-1	0	-1	0
CATSPER3	0.11965612521320282	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04288857003357842	No data	0.9841262005749344	No data	0	0	0	0	0	0	No data	-0.0987313844456702	-0.07597443609172166	0	No data	No data	0	1	0.5
CATSPER4	0.11955962326117434	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	0.9833325086579628	No data	0	0	0	0	0	0	No data	0.12035300606729171	0	0	No data	No data	0	1	1
STYXL1	0.11936339866776137	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09118961964174316	No data	0.9817186358768513	No data	0	0	0	0	0	0	No data	0.40948703805846653	0	0	No data	No data	0	-1	-1
SEPHS1	0.11908930217864856	0.1958928592637763	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	1	0.9744900000000001	No data	-0.9215664644236072	No data	0	No data	No data	-0.3558675000000001	-1	-1
SPATC1L	0.11908582134511361	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08195582630468666	No data	0.979435667784609	No data	1	0	0	0	0	0.264705	No data	0.8431329288472145	-0.07597443609172166	0	No data	No data	0	0.5	0
TULP2	0.11877159438468197	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15654218038499243	No data	0.9768512703361975	No data	0	1	0	0	0	0	No data	0.5029233314947601	0	0	No data	No data	0	1	1
GSK3A	0.11868318267601186	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07202956394742549	No data	0.976124117599262	1	0	0	1	1	0	0.7411999999999999	1	-0.7692222835079978	-0.7924696300273645	0	-1	No data	-0.19772250000000008	-1	-1
GTF2H1	0.11826555349910459	No data	No data	0.19453785523571876	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8540149999999997	No data	-0.7765030336458908	No data	-1	No data	No data	No data	-1	-1
MYO6	0.11826555349910459	No data	No data	0.19453785523571876	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.028876712886552	No data	No data	No data	0	0	0	0	0	0.8249049999999997	No data	-0.7057915057915058	-0.9217022467474703	0	No data	No data	0	-1	0
FAM83F	0.11826555349910459	No data	No data	0.19453785523571876	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.7154991726420299	No data	0	No data	No data	0	0.5	0
DNAH7	0.11826555349910459	No data	No data	0.19453785523571876	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0.4433399999999999	No data	-0.014230557087699935	0	0	No data	No data	0	0.5	0
PSMD12	0.11826555349910459	No data	No data	0.19453785523571876	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	0	0	0.8793849999999999	No data	-0.9361279646993933	No data	-1	No data	No data	0	-1	-1
CUL4B	0.11826555349910459	No data	No data	0.19453785523571876	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10157510410094168	No data	No data	No data	0	0	0	0	0	0.87151	No data	No data	-0.7527156994671536	0	No data	No data	-0.23743000000000017	-1	-1
SLC9A8	0.11824601727355467	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06535256074324927	No data	0.9725285981406768	No data	0	0	0	0	0	0.7848550000000003	No data	0.07280750137893	-0.20438192211519018	0	No data	No data	0	-1	-1
CADM1	0.11790986057464165	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1677112995512616	No data	0.9697638369192213	No data	1	0	0	0	0	0.9363050000000002	No data	-0.7693325979040264	-0.3060255249159838	0	No data	No data	0	0.5	0
CCDC28A	0.11772108940532922	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16566114234916676	No data	0.9682112657215286	No data	1	0	No data	No data	No data	0.6739150000000003	No data	0.7546607832322119	-0.6673648681214347	0	No data	No data	0	-1	-1
ADAD1	0.1175863103778208	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.043146199663824776	No data	0.96710275939122	No data	0	0	0	0	0	0.453125	No data	-0.3193601765030336	-0.16131306872844392	0	No data	No data	0	1	1
ANP32A	0.11740204878691822	0.19311745555276338	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.41766999999999965	No data	-0.9832322118036404	No data	0	No data	No data	-0.2971900000000002	-1	-1
NECTIN2	0.11739708556677761	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.180585843430532	No data	0.9655464571625237	No data	1	0	0	0	0	0	No data	-0.4923331494760066	0	0	No data	No data	0	-1	-1
CEP128	0.11734762424123367	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09726892761785938	No data	0.9651396565386843	No data	0	0	0	0	0	0	No data	-0.020077220077220126	-0.2788869165908636	0	No data	No data	No data	0.5	0
IQUB	0.11709130699555072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.226200917611324	No data	0.9630315445077594	No data	0	0	0	0	0	0	No data	0.4012134583563154	0	0	No data	No data	No data	1	0.5
CNIH4	0.11698450118361127	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9621531072550404	No data	0	0	0	0	0	0.7841749999999997	No data	-0.2570325427468284	0	0	No data	No data	0	-1	-1
EFCC1	0.11695410667571897	0.1923806247934745	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.6343077771649199	0	0	No data	No data	0	0.5	0
DRC9	0.11689059345242403	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11246719755814989	No data	0.9613807518195517	No data	0	0	0	0	0	0	No data	0.5791505791505791	0	No data	No data	No data	No data	0.5	-1
TNC	0.11688722761552073	0.1922706138177829	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	0.5	0	1	0	0	0	0.2071800000000003	No data	-0.5578599007170435	-0.299026938872633	0	No data	No data	0	0.5	-1
PRMT6	0.11688722761552073	0.1922706138177829	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	1	1	0	0.613335	1	0.15289575289575286	-0.6176668010054694	0	No data	No data	0	-1	-1
CDH18	0.11688722761552073	0.1922706138177829	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11854650553426611	No data	No data	No data	1	0	0	0	0	0.8037999999999996	No data	-0.38543849972421396	-0.17073779750080204	0	No data	No data	0	0.5	0.5
ZBBX	0.1167129147026918	0.19198388231229946	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.31230005515719794	No data	0	No data	No data	No data	0.75	0.5
TSSK6	0.11668822540136144	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.043146199663824776	No data	0.9597163514317312	No data	0	0	1	1	0	0.8534799999999997	No data	0.9381136238279095	0	0	No data	No data	0	1	0.5
TNP2	0.11663351274366898	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16661505137443236	No data	0.9592663605947197	No data	0	0	0	0	0	0	No data	0.7959183673469388	0	0	No data	No data	No data	1	1
CNTLN	0.11658244266680268	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09558023095782708	No data	0.958846328602041	No data	0	0	0	0	0	0	No data	0.6312189740761169	0	0	No data	No data	No data	-1	-1
GK	0.11636549404370285	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	0.9570620085449544	No data	0	0	0	0	0	0.8658299999999997	No data	No data	-0.7957444216624523	0	No data	No data	-0.9373875000000002	0.5	-1
GCFC2	0.11633428582038376	0.19136106655136817	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.975068946497518	No data	0	No data	No data	0	-1	-1
RASA1	0.11633428582038376	0.19136106655136817	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02870784322054877	No data	No data	No data	0	0	0	0	0	0.756445	No data	-0.8858246001103144	-0.9242734005357747	0	No data	No data	0	0.5	-1
NCKAP5	0.11633428582038376	0.19136106655136817	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	-0.5342526199669058	No data	0	No data	No data	0	0.5	0
CABCOCO1	0.11623731881736275	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9560078159720196	No data	0	0	0	0	0	0	No data	0.31836734693877555	-0.18632064937848164	0	No data	No data	No data	0.5	0
THUMPD3-AS1	0.11622382287354216	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9558968169580395	No data	No data	No data	No data	No data	No data	No data	No data	No data	-0.9838149478641219	No data	No data	No data	No data	No data	No data
GK2	0.11609468518794518	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10790771657606274	No data	0.9548347085231295	No data	0	0	0	0	0	0.23146500000000003	No data	0.6180915609487039	0	0	No data	No data	-0.71067	1	1
POC1B	0.11606381959947287	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08814996565368505	No data	0.9545808507765441	No data	0	0	0	0	0	0.10041999999999973	No data	-0.0014340871483728979	0	0	No data	No data	0	-1	-1
CAPZA3	0.11604752193784983	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	0.9544468086973547	No data	0	0	0	0	0	0.5652149999999999	No data	0.5212355212355213	0	0	No data	No data	0	1	0.5
COX7B2	0.11578549304025801	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9522917204979966	No data	0	0	0	0	0	0	No data	0.8309983452840595	0	0	No data	No data	-0.22839500000000007	1	0.5
CCDC188	0.11571693103209967	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16718096934319582	No data	0.9517278240115239	No data	0	0	0	0	0	0	No data	0.3191395477109762	0	No data	No data	No data	0	1	0.5
TMEM232	0.11569888983420169	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1724159289892959	No data	0.9515794420084337	No data	0	0	0	0	0	0	No data	0.5106453392167678	0	0	No data	No data	No data	0.75	0
BMP8A	0.11562581935453331	0.14246582600035043	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	0.7728961825550642	No data	0	1	0	0	0	No data	No data	0.5485934914506343	0	0	No data	No data	-0.9564675000000001	1	0
KIAA0319L	0.11555969455536565	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9504346136876535	No data	0	0	0	0	0	0.21353500000000025	No data	-0.5545504688361831	-0.3017654959455318	0	No data	No data	0	-1	-1
CCNYL1	0.11546465542585774	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	0.9496529529305305	No data	1	0	0	0	0	No data	No data	-0.6725868725868727	0	0	No data	No data	-0.25487499999999985	-1	-1
CFAP57	0.11546296226805426	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	0.9496390273504305	No data	0	0	0	0	0	0.3799999999999997	No data	-0.08273579702151135	-0.25544002420701956	0	No data	No data	No data	0.75	0.5
SLC9C1	0.1153854563433618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.043146199663824776	No data	0.9490015705461614	No data	0	0	0	0	0	0	No data	-0.24787644787644791	0	0	No data	No data	0	0.75	0.5
GAPDHS	0.1153854563433618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06975499293595343	No data	0.9490015705461614	No data	0	0	0	0	1	0.06863000000000027	No data	0.3968008825151683	0	0	No data	No data	0	1	0
ELK1	0.1153854563433618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03647584785669726	No data	0.9490015705461614	No data	0	0	0	0	0	0.2756999999999998	No data	No data	-0.48053298219586454	0	No data	No data	0	-1	-1
TSSK3	0.11537088806640768	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04103532883878443	No data	0.948881751999286	No data	0	0	1	1	0	0.8880600000000001	No data	0.4198565912851626	0	0	No data	No data	0	0.75	0
GOPC	0.11528802619673638	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	0.9482002445810335	No data	0	0	0	1	0	0.5454549999999998	No data	-0.26387203530060677	-0.19760663783600085	0	No data	No data	No data	-1	-1
STYX	0.11528023772708701	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9481361873751807	No data	0	0	0	0	0	0.8206299999999999	No data	-0.2936569222283508	0	0	No data	No data	0	-1	-1
SPAG4	0.11526367473836563	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07402908418249511	No data	0.9479999630813429	No data	0	0	0	0	0	0.10754999999999981	No data	0.4892443463872036	-0.20715396845224332	0	No data	No data	0	0.75	0
SMC1B	0.11523336623421776	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	0.9477506871418202	No data	0	0	0	0	0	0.16599000000000003	No data	-0.6505239933811362	0	0	No data	No data	0	1	1
IQCH	0.11518665271590597	0.03660740002138812	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2801547758993554	No data	0.9016072361624825	No data	0	0	0	0	0	0	No data	-0.18599007170435744	-0.2373462466867854	0	No data	No data	No data	0.5	0
DLEC1	0.11496987411924338	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06366386408321698	No data	0.9455835645350239	No data	0	0	0	0	0	0	No data	-0.2647545504688362	-0.19362923273754773	0	No data	No data	0	0.5	0.5
CCDC63	0.11483168734765391	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9444470308034515	No data	0	0	0	0	0	No data	No data	0.15124103695532276	0	0	No data	No data	0	1	0.5
NUTM1	0.11474071720263983	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	0.9436988358989371	No data	0	0	0	0	0	0	No data	-0.6531715388858246	-0.06304192814743703	0	No data	No data	0	1	1
FAM50B	0.11470904224207569	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	0.943438321374187	No data	0	0	0	0	0	0.2307699999999997	No data	-0.5683397683397684	0	0	No data	No data	-0.4384625	-1	-1
MEIG1	0.11466816260590253	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.039004567715504174	No data	0.9431021018872506	No data	No data	No data	0	0	0	0.375	No data	0.738334252619967	0	0	No data	No data	No data	0.75	0.5
RNF133	0.11465986837084446	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9430338849529329	No data	0	0	0	0	0	0	No data	0.8629895201323772	0	0	No data	No data	0	1	1
CCDC136	0.11463832881796525	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	0.9428567303083267	No data	1	0	0	0	0	0	No data	-0.0774407060121346	0	0	No data	No data	0	0.75	0
CEP72	0.11462640264226041	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9427586420411121	No data	0	0	0	0	0	0	No data	0.6132377275234417	0	0	-1	No data	0	0.5	0
ATP1A4	0.11449037880576991	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	0.9416398976295369	1	1	0	1	1	0	0.16909500000000008	No data	-0.15620518477661338	0	0	-1	No data	-0.4630700000000001	0.5	0.5
DYNLT2B	0.1144721809415601	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	0.9414902271055124	No data	0	0	0	0	0	0.22535000000000024	No data	0.43563154991726427	-0.09119418529606738	0	No data	No data	0	-1	-1
TDRP	0.114400586378349	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10605015025002724	No data	0.9409013890050876	No data	0	0	0	0	0	0	No data	0.8595697738554882	-0.16395547050851084	0	No data	No data	No data	-1	0
ELAPOR1	0.1141950436414413	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9392108780315094	No data	1	0	0	0	0	0.51629	No data	-0.33701047986762267	-0.7420588477542747	0	No data	No data	0	0.5	0
CCDC181	0.11417005887151783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07903100368951074	No data	0.9390053877847442	No data	0	0	0	0	0	0	No data	-0.20452289023717596	0	0	No data	No data	No data	0.5	0
PPP3R2	0.11414057181017444	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11246719755814989	No data	0.9387628679004151	No data	1	0	0	0	0	0.029410000000000026	No data	0.7510204081632652	0	0	No data	No data	-0.6176475	1	1
